image_name,rotation_matrix,translation_vector,calibration_matrix,dataset,scene
00463.png,0.8638688734199427;-0.49050850161011705;-0.11459484885611901;0.42829100046443425;0.8350006126903304;-0.34545737179563374;0.26513654681566057;0.24934992812305057;0.9314114154806653,-2.2725678893679593;-11.320498686129346;0.846284023941625,903.0207615698857;0.0;288.0;0.0;903.0207615698857;512.0;0.0;0.0;1.0,pond,pond
00351.png,0.9935602857573793;0.09560091106893696;-0.06081467231272382;-0.09806629338967783;0.9944181650575025;-0.03892961731740166;0.056753507966683464;0.04464279120371971;0.9973896232300679,-2.6954413561223314;-6.469049948835027;5.2885604527087455,889.6944207348863;0.0;290.0;0.0;889.6944207348863;512.0;0.0;0.0;1.0,pond,pond
01148.png,-0.2405849010425034;0.5567456538445815;-0.7950806137213626;-0.7336112488734966;0.4320646223396435;0.5245328375314267;0.6355575826914803;0.7094747627982765;0.30448665001226505,-6.322796384604089;1.5960442926808605;-3.8542015057363277,886.2483194214741;0.0;288.0;0.0;886.2483194214741;512.0;0.0;0.0;1.0,pond,pond
00354.png,0.8753664101743872;0.3833613002257379;-0.2945636797496224;-0.2887667305982786;0.9032540636202223;0.31740490206223426;0.38774659668137335;-0.19278539893567415;0.9013802564507531,-4.027299518729895;-2.5714727408088605;4.229439625327073,896.7482004465649;0.0;290.0;0.0;896.7482004465649;512.0;0.0;0.0;1.0,pond,pond
01145.png,0.8928967438840542;-0.11858751984225313;0.43436436881829626;-0.02764090355020818;0.948437593401783;0.3157564122439356;-0.4494122664238058;-0.2939440959772748;0.8435789727274625,1.898738559995552;-0.48738490258310624;-0.3389223398217334,893.4521676276196;0.0;288.0;0.0;893.4521676276196;512.0;0.0;0.0;1.0,pond,pond
00348.png,0.39564875049092896;0.6643123578923873;-0.634153890933757;-0.5987346783061167;0.7101629326738138;0.3703854668447442;0.6964042297607314;0.23314737872767272;0.6787219228548447,-9.97640585713772;-1.479198620002437;-0.4217087050875123,899.9163973502466;0.0;290.0;0.0;899.9163973502466;512.0;0.0;0.0;1.0,pond,pond
00531.png,0.810975816108897;0.489538570398412;-0.3204219308642707;-0.5191457910227976;0.85464621619009;-0.008215401102549369;0.26982563508648;0.17300818837338588;0.9472393010247921,-7.9315672600442735;-4.671653172703998;3.006088153377033,900.6262337180375;0.0;288.0;0.0;900.6262337180375;512.0;0.0;0.0;1.0,pond,pond
00067.png,-0.8826161225390081;-0.40814164959176114;0.233257741785183;0.17553324246697577;0.17416830819076556;0.9689445191604091;-0.436092720672149;0.8961505422028615;-0.08208132970585069,11.558471086395931;-6.826043879027613;9.231109808499818,885.3159823339008;0.0;288.0;0.0;885.3159823339008;512.0;0.0;0.0;1.0,pond,pond
00464.png,0.826354697278435;-0.5301257748506699;-0.19001204468360156;0.45889731636499564;0.8294627830473069;-0.3184411163345923;0.32642176293695746;0.17594929490734856;0.9287037624036718,-2.008156985944339;-11.30879319254876;1.0937200150104098,903.3864297624079;0.0;288.0;0.0;903.3864297624079;512.0;0.0;0.0;1.0,pond,pond
00355.png,0.9586572567004513;-0.016605614010664273;0.28407836552418725;-0.08975973870199422;0.9296859903096856;0.3572494208953304;-0.27003602256683207;-0.36797854965368304;0.8897597054885422,0.4250702381258489;-2.6295548019592454;5.589389224190976,898.521984462477;0.0;290.0;0.0;898.521984462477;512.0;0.0;0.0;1.0,pond,pond
01146.png,0.15244964492891644;0.6133472217195787;-0.7749608321521295;-0.897612172399063;0.41406526794025267;0.15113683153553764;0.4135837203300947;0.6725735197689846;0.6136720351975291,-3.3316524680464177;-2.3325143880836325;0.42439422960222517,880.8133699712264;0.0;288.0;0.0;880.8133699712264;512.0;0.0;0.0;1.0,pond,pond
00349.png,0.9947207576663127;0.059458288642813696;0.08363806656914459;-0.057766822025739704;0.9980764669449023;-0.022502453284652845;-0.08481514334600469;0.01755215207458394;0.9962420957863342,-2.625818758693413;-6.814624044879516;6.008820366255305,892.691320801524;0.0;290.0;0.0;892.691320801524;512.0;0.0;0.0;1.0,pond,pond
00532.png,0.9269520053197329;0.335117667150309;-0.16868944542401185;-0.3519280609596601;0.9324820116324728;-0.08138757823544443;0.1300254580568734;0.13480892828589475;0.9823033814008322,-6.20997391970491;-5.953434089386023;4.128332452171411,894.2847246445504;0.0;288.0;0.0;894.2847246445504;512.0;0.0;0.0;1.0,pond,pond
00068.png,-0.5048532980974607;-0.5960522224457253;0.624375604518329;0.41103595969286133;0.4700568669804088;0.781086411124871;-0.7590603317520194;0.6509748765675016;0.007689137691622716,3.68516673004925;-8.645724364093423;12.923976343095342,890.4654823313837;0.0;288.0;0.0;890.4654823313837;512.0;0.0;0.0;1.0,pond,pond
00465.png,0.815303551772966;-0.5405942870418862;-0.2074558634603063;0.47109018703510974;0.8276027011026984;-0.3052012529573609;0.33668108670611696;0.1511012440226499;0.9294160854586043,-1.9306210728120339;-11.288463908653643;1.2373822381865383,902.2823736310935;0.0;288.0;0.0;902.2823736310935;512.0;0.0;0.0;1.0,pond,pond
00356.png,0.9220699529453488;-0.08243001196722236;0.37814322022541397;-0.07772537531761414;0.9177092900790894;0.38957467183361616;-0.37913819104265717;-0.38860642304215365;0.8397852583031475,1.1543487624834154;-2.455400387991921;5.567706055742782,896.1915232918742;0.0;290.0;0.0;896.1915232918742;512.0;0.0;0.0;1.0,pond,pond
00533.png,0.9867537313528912;0.16202947499636802;0.007970125064736959;-0.16112685155948378;0.9845961052689153;-0.06788701787390038;-0.018847051962423304;0.06570356703927523;0.9976611799156271,-3.9982790880029024;-6.746697586993379;5.3604832534941815,898.6948177032492;0.0;288.0;0.0;898.6948177032492;512.0;0.0;0.0;1.0,pond,pond
00069.png,-0.4898302827855878;-0.611529486234985;0.6213678311043842;0.41320782189412925;0.4647413248784289;0.7831186352499552;-0.767675445739735;0.6403492706448709;0.025044392443844266,3.52816968338609;-8.656099822859106;12.898988693129187,887.6009264238223;0.0;288.0;0.0;887.6009264238223;512.0;0.0;0.0;1.0,pond,pond
00466.png,0.8128663118213114;-0.552998121832973;-0.18286999851047964;0.4937946820232545;0.8207990898989005;-0.28715094641440714;0.3088934623969428;0.14311509798180283;0.9402674606823781,-1.6830675055190651;-11.244700379019797;1.5262903006023452,898.9252489242377;0.0;288.0;0.0;898.9252489242377;512.0;0.0;0.0;1.0,pond,pond
00357.png,0.8484656654418162;-0.1886121910544311;0.4945012193635347;-0.049721511513886416;0.9018031486328943;0.42927712774916427;-0.526909656259164;-0.38881425192686103;0.7557709253731616,2.231328499980055;-2.240814246387448;5.344431502866692,898.5124450840377;0.0;290.0;0.0;898.5124450840377;512.0;0.0;0.0;1.0,pond,pond
00534.png,0.9931281964381136;0.10015582750424458;0.06054085939693722;-0.09753663303218264;0.9942240478190679;-0.0447788784474678;-0.0646760439136861;0.038566215204603176;0.9971607976592678,-3.1690590924944773;-6.835624674136398;5.756255195813028,896.3107071447284;0.0;288.0;0.0;896.3107071447284;512.0;0.0;0.0;1.0,pond,pond
00070.png,-0.5539134907796848;-0.5972365889809961;0.5800761170006994;0.3450155509260673;0.46943063565820453;0.8127725068705982;-0.7577229799547105;0.6503409375764984;-0.053968051295878894,4.801816423113714;-7.741293839030605;13.009165535570707,885.4078710706864;0.0;288.0;0.0;885.4078710706864;512.0;0.0;0.0;1.0,pond,pond
00467.png,0.8396469286284184;-0.5303596354801703;-0.11709693547742678;0.4933599998203986;0.8349247633450102;-0.24391914670745937;0.2271320008763188;0.14703501830047036;0.9627002428436903,-1.6537788050643802;-11.102375802619887;2.1717658466183036,901.796299774118;0.0;288.0;0.0;901.796299774118;512.0;0.0;0.0;1.0,pond,pond
00358.png,0.7396417570592242;-0.3140870877582704;0.5952137200349737;-0.00019260681448296513;0.8843187314669095;0.4668836515443338;-0.6730007682885352;-0.3454412865890301;0.6540185650291259,3.3685304783279464;-2.0414604699578756;4.823616585078762,898.3314103155676;0.0;290.0;0.0;898.3314103155676;512.0;0.0;0.0;1.0,pond,pond
00352.png,0.8413143945817443;0.4151978134575124;-0.34612261580205034;-0.36564610994061164;0.9087236230434458;0.2013064807900919;0.3981118081077866;-0.04280365198080911;0.9163377301095129,-5.327492948383314;-3.8015009372223623;4.479826692546998,895.7860919150725;0.0;290.0;0.0;895.7860919150725;512.0;0.0;0.0;1.0,pond,pond
00535.png,0.9945751829213271;0.013926039404050536;0.10308380543773904;-0.014967849692984527;0.9998443538876923;0.009339779144679204;-0.10293769471178685;-0.010832055456837053;0.994628824025326,-1.9870780272313089;-6.729937718264819;6.2750687078838245,895.5400233967185;0.0;288.0;0.0;895.5400233967185;512.0;0.0;0.0;1.0,pond,pond
00071.png,-0.5923722180999658;-0.5658104501817076;0.5735448454031294;0.3260080222109325;0.4826659496461877;0.8128667483088847;-0.7367590682695683;0.6684998994145901;-0.10145915338322276,5.5556814214718955;-7.437309890733244;12.76628925938879,888.1114368447662;0.0;288.0;0.0;888.1114368447662;512.0;0.0;0.0;1.0,pond,pond
00468.png,0.8562723059264883;-0.5074836870929121;-0.0962187374575122;0.47583883319430115;0.8474839250305112;-0.23526241017035632;0.20093566862959017;0.15566407469118293;0.96715746025294,-1.7995158866299101;-11.030182595416244;2.335007817369527,896.9854058712182;0.0;288.0;0.0;896.9854058712182;512.0;0.0;0.0;1.0,pond,pond
00359.png,0.7573346051858295;-0.2901579640335501;0.5850236334507596;-0.020783200740784935;0.8847009521200951;0.4656954840716897;-0.6526962190445046;-0.3648459691783674;0.6639842350683529,3.18696898111827;-2.0515507883956032;4.965656554244956,475.9273742873287;0.0;290.0;0.0;475.9273742873287;512.0;0.0;0.0;1.0,pond,pond
00536.png,0.9884769193050154;-0.04544135229320524;0.14438997023003733;0.03731850530850668;0.997591019066525;0.05847638702374757;-0.1466993836483481;-0.052414141026797;0.9877915006000091,-1.1377612969367736;-6.489676881641091;6.616137566702799,893.8402783992036;0.0;288.0;0.0;893.8402783992036;512.0;0.0;0.0;1.0,pond,pond
00072.png,-0.37721888654720126;-0.6043725875740619;0.7017404698470244;0.36504921591069633;0.5993400805114097;0.7124117754891216;-0.8511433378668223;0.5249049850035811;-0.005456658621793897,1.9116187771395838;-7.340235240392833;13.59854476821659,886.1358602583075;0.0;288.0;0.0;886.1358602583075;512.0;0.0;0.0;1.0,pond,pond
00469.png,0.8993604022400771;-0.42784001050147946;-0.09002106584939314;0.3967221497374862;0.8851262547349894;-0.2432345556997981;0.18374548372744953;0.1830421770874258;0.9657811132015686,-2.599919189271111;-10.84313706237321;2.2954565537521887,895.864917768565;0.0;288.0;0.0;895.864917768565;512.0;0.0;0.0;1.0,pond,pond
00360.png,0.8067928871272175;-0.24351701280817867;0.5383165441948726;-0.03366711095922087;0.8906839700727754;0.4533746696663355;-0.5898743619793866;-0.38390302151504446;0.7103989774422756,2.71827611105171;-2.121875432900667;5.186776207682418,475.7401177075399;0.0;290.0;0.0;475.7401177075399;512.0;0.0;0.0;1.0,pond,pond
00537.png,0.9844202742550435;-0.06884952153905059;0.16179143061197257;0.05632889908123;0.995141907003388;0.08074428805777445;-0.16656463839579375;-0.07037278102721292;0.9835160867655264,-0.7966299115890689;-6.34331341561684;6.732446222642306,893.9997840078476;0.0;288.0;0.0;893.9997840078476;512.0;0.0;0.0;1.0,pond,pond
00538.png,0.9987668229746904;0.004160801361934462;0.04947242724053347;-0.005498659617220526;0.9996220037229373;0.02693723102610698;-0.049341646379679124;-0.02717604468951353;0.9984121716643765,-1.575728800302564;-6.401878852008846;6.133349653935605,895.7039953556896;0.0;288.0;0.0;895.7039953556896;512.0;0.0;0.0;1.0,pond,pond
00539.png,0.9989380874186601;0.044444871394390593;-0.012138818356230256;-0.04454376115832875;0.9989753910490077;-0.008001338659990876;0.011770762346561735;0.008533550563404527;0.9998943082489081,-2.151269191990066;-6.474686962906679;5.717354244847633,894.8304420566462;0.0;288.0;0.0;894.8304420566462;512.0;0.0;0.0;1.0,pond,pond
00540.png,0.9762618095787661;0.17045758493046193;-0.13363042654151602;-0.18138465910853668;0.9806018897896044;-0.07429360121259734;0.11837434096151533;0.09676851492469471;0.9882425663374332,-3.4619145943052247;-6.283855324058344;4.667167838136287,896.7336785885177;0.0;288.0;0.0;896.7336785885177;512.0;0.0;0.0;1.0,pond,pond
00541.png,0.9364868723419023;0.27652264871869314;-0.21570248648747603;-0.27346554445226934;0.9608515500416076;0.04450724413018518;0.2195653295233686;0.01730674805497129;0.975444279568575,-4.296856600392705;-5.184835238125239;4.863721272754289,889.4195940629223;0.0;288.0;0.0;889.4195940629223;512.0;0.0;0.0;1.0,pond,pond
00527.png,0.43849243565562934;0.6632634322267318;-0.6064701174366378;-0.6013489087663216;0.7180189501005034;0.3504686536940572;0.667910079126186;0.21102228974064863;0.7136986194706179,-9.930312946626637;-1.6454514209883684;0.03128599982324686,901.9504349748909;0.0;288.0;0.0;901.9504349748909;512.0;0.0;0.0;1.0,pond,pond
00059.png,0.8067179393726958;-0.2134849658799879;-0.5510266197176794;0.34464644434861924;0.9274259941050532;0.14525788741444598;0.4800260354315438;-0.3070915088397499;0.8217480212975266,-14.88291718053739;13.608055413259224;16.1451299190146,2165.580454697178;0.0;384.0;0.0;2165.580454697178;512.0;0.0;0.0;1.0,church,church
00058.png,-0.6590363658489289;-0.2997488026259459;-0.6897983211149102;0.06770136826135059;0.8897833955994146;-0.45133361679706163;0.7490578036601568;-0.3441455567632504;-0.5661062113560797,6.738865627366807;0.23159877490771819;8.531929621383975,2258.442115088994;0.0;384.0;0.0;2258.442115088994;512.0;0.0;0.0;1.0,church,church
00057.png,0.007480335020056961;-0.4278291567594684;-0.9038286658512608;0.45461699236466857;0.8065001227428832;-0.37799595536065894;0.8906556207880184;-0.4080683332999469;0.20053129560373573,10.144492756574238;2.0070078433032714;4.677627247235552,405.23868649367375;0.0;512.0;0.0;405.23868649367375;384.0;0.0;0.0;1.0,church,church
00056.png,0.8612659257473281;-0.2501769642750418;-0.4423036193529536;0.32254698505129514;0.9417329545974047;0.09540694240757414;0.39266327506009213;-0.22483444747495218;0.8917763305043005,-9.343116660890708;16.593833877527086;26.533082661200794,406.4516421167554;0.0;384.0;0.0;406.4516421167554;512.0;0.0;0.0;1.0,church,church
00055.png,-0.25292643457992603;-0.39210087574724906;-0.8844688360416815;0.48580572173521697;0.7391146575617727;-0.46658581601530535;0.8366725879458532;-0.5476919081158529;0.0035432138525407497,6.14157096263891;4.60990007324231;9.350622302129267,715.256724617987;0.0;384.0;0.0;715.256724617987;512.0;0.0;0.0;1.0,church,church
00054.png,0.7517157021473049;-0.28770899940306605;-0.5934197795891801;0.33256618924309833;0.9424066118455792;-0.03563015186691895;0.569493839227;-0.17056761009119684;0.8041041334741846,-15.387194174074327;12.544362624512287;25.489182586868377,752.7174844130532;0.0;384.0;0.0;752.7174844130532;512.0;0.0;0.0;1.0,church,church
00053.png,-0.020439490659613924;-0.42624737968046794;-0.9043756954590889;0.684188915017327;0.6536186971515463;-0.3235245389477096;0.7290183507902859;-0.6253765026361722;0.27827409897718003,6.949060987620085;12.238255407630328;14.18867150667272,2235.060765043256;0.0;384.0;0.0;2235.060765043256;512.0;0.0;0.0;1.0,church,church
00052.png,-0.338525464285933;-0.360115306515987;-0.8693201228793054;0.20934121435248298;0.871890256474479;-0.4427003915045648;0.9173749320770771;-0.33184988575825053;-0.2197700783064307,3.409931158701682;4.886819833689098;30.978156234663658,2226.5917873392245;0.0;384.0;0.0;2226.5917873392245;512.0;0.0;0.0;1.0,church,church
00051.png,-0.17610984294233312;-0.3666524225852078;-0.9135378066786427;0.5315330579233979;0.7456971387881007;-0.4017566247591219;0.8285275683726093;-0.5563288399999036;0.0635632773772179,8.466435519166144;14.50089070162018;26.636248074015224,697.3449302523497;0.0;384.0;0.0;697.3449302523497;512.0;0.0;0.0;1.0,church,church
00050.png,-0.08746591552408556;-0.33856539716741146;-0.9368688197727614;0.4443772956147766;0.8284529844850046;-0.34087310196022547;0.8915596069605393;-0.44613801041691326;0.077989376825355,10.22732504482016;11.158945012503194;28.394643026008215,698.5594423160045;0.0;384.0;0.0;698.5594423160045;512.0;0.0;0.0;1.0,church,church
00049.png,0.022407212279357935;-0.39165039779829736;-0.9198412269203329;0.5059667544659957;0.7979849458447457;-0.3274410932981767;0.8622618860955265;-0.45807203812238295;0.21604269873659587,13.215345773786366;13.441182560162236;26.664033993982738,697.502735783199;0.0;384.0;0.0;697.502735783199;512.0;0.0;0.0;1.0,church,church
00048.png,0.22451724834819653;-0.36723276936539995;-0.9026251150385598;0.5302620819046583;0.823170096454668;-0.2030101396407336;0.8175659787982201;-0.4330485947408577;0.3795454978058317,-0.5858455753647658;10.771746998713652;19.713497512381274,759.350130815787;0.0;384.0;0.0;759.350130815787;512.0;0.0;0.0;1.0,church,church
00047.png,0.4428125873216321;-0.3657845295900335;-0.8186077756912159;0.31832700804112646;0.9176575451482063;-0.23784983873055787;0.8382033932531571;-0.15526206151267502;0.5227894067344209,-4.978500182975506;20.48093830592503;58.135888476598424,1256.115335959178;0.0;384.0;0.0;1256.115335959178;512.0;0.0;0.0;1.0,church,church
00046.png,0.8183549030817906;-0.2752838789819062;-0.5044938439412995;0.2780245035064114;0.9578945921811046;-0.07169606488649635;0.5029886957497222;-0.08158882425228631;0.8604333999242028,-18.244318289244088;32.580714167232685;65.87795686909588,1236.8455596843867;0.0;384.0;0.0;1236.8455596843867;512.0;0.0;0.0;1.0,church,church
00045.png,-0.1589534662045613;-0.3204155490532427;-0.9338456358020123;0.5696489298837126;0.7427802219027145;-0.3518204636352116;0.806370815607743;-0.5878872492877042;0.06445688373665226,17.042640302542193;17.194769097852337;31.88819175119175,401.68404478196993;0.0;512.0;0.0;401.68404478196993;384.0;0.0;0.0;1.0,church,church
00044.png,0.10122914526758953;-0.33346414271726593;-0.9373122882317464;0.508848243791033;0.8269437915010289;-0.23924345443226708;0.8548836908838389;-0.4527313013474347;0.253393456586952,4.475619257013573;11.532215665290492;23.64630111453285,753.7601352435911;0.0;384.0;0.0;753.7601352435911;512.0;0.0;0.0;1.0,church,church
00043.png,0.4271028552386653;-0.4267171442582006;-0.7971797976887683;0.3339076337295963;0.8937541359989779;-0.2995150021648702;0.8402909277054474;-0.13826070729186385;0.5242090552776365,10.997759957297822;20.583020515639333;61.090485535414125,1253.0307256960327;0.0;512.0;0.0;1253.0307256960327;384.0;0.0;0.0;1.0,church,church
00042.png,0.2596114052238765;-0.41139787921255194;-0.8737011521436255;0.42983342655777373;0.8593885207526111;-0.27693789161514526;0.8647804020046286;-0.30364972481142394;0.3999396216063862,-0.9158030597431044;26.32138856593692;58.701737770985034,1254.1567697566788;0.0;512.0;0.0;1254.1567697566788;384.0;0.0;0.0;1.0,church,church
00041.png,0.3866414921387178;-0.41936570161653386;-0.8213651836207926;0.3436801897286933;0.8919952522659405;-0.2936467216283381;0.8557992076093525;-0.16875093553131362;0.48901005921403207,-4.468310199950101;20.20973826745761;58.42781675256684,1245.170147767837;0.0;512.0;0.0;1245.170147767837;384.0;0.0;0.0;1.0,church,church
00040.png,0.40676805476092504;-0.3156892394312398;-0.8572514530365863;0.48820664013962295;0.8682707538789539;-0.08809185252935561;0.7721360153169866;-0.3826829001481493;0.5073063884721025,11.44663878900083;10.888211996142175;20.58342750644135,401.2895324141198;0.0;512.0;0.0;401.2895324141198;384.0;0.0;0.0;1.0,church,church
00039.png,0.46004926430855375;-0.37964418591574506;-0.8026362604003945;0.4158599392805445;0.8908266499811827;-0.1829983349238055;0.7844840248919926;-0.24959601716308424;0.5677029530534301,25.218385942585794;7.508488697208814;17.05973850553807,701.2114479690886;0.0;384.0;0.0;701.2114479690886;512.0;0.0;0.0;1.0,church,church
00038.png,0.5929634223017021;-0.3565302711737184;-0.7219976077169842;0.3899689174344597;0.9116204552611182;-0.12989376037557443;0.704498845454873;-0.20453437678372421;0.6795933088740976,7.876947908965632;7.401695529773681;17.903098501155156,403.4566868608396;0.0;512.0;0.0;403.4566868608396;384.0;0.0;0.0;1.0,church,church
00037.png,0.9066071445540932;0.13754161001333565;0.3989308097382466;-0.020143770420355436;0.9584168311521077;-0.2846601592734822;-0.42149461913140196;0.2500389635222714;0.8716781531987495,-3.130650479802941;-1.8030672824450236;-11.598316901423843,2219.170768741775;0.0;384.0;0.0;2219.170768741775;512.0;0.0;0.0;1.0,church,church
00035.png,0.9932072653451659;-0.10012356473198707;0.059284060681912734;0.10236029452509597;0.9940968272185694;-0.035970379740967104;-0.05533261398409371;0.04179437640799734;0.9975928688249299,13.100486074612007;-1.625030730312581;-5.66415799934838,710.0297110541617;0.0;512.0;0.0;710.0297110541617;384.0;0.0;0.0;1.0,church,church
00034.png,0.8760554941809978;-0.23612816436061151;-0.4204405559778644;0.18839064464519895;0.9702060361157354;-0.1523457006113357;0.44388707587116577;0.05425622065975833;0.8944386655295407,15.419812887875763;3.276879013203231;13.595808615020065,759.4233003844838;0.0;384.0;0.0;759.4233003844838;512.0;0.0;0.0;1.0,church,church
00033.png,0.08267784641642684;-0.35374757018991676;-0.9316796822388433;0.4293914371115112;0.8562955859861391;-0.28702066677500043;0.8993260629200364;-0.376325027078169;0.22269285248377968,20.627100149420535;11.187824383298352;30.488891972432175,684.2096706749082;0.0;384.0;0.0;684.2096706749082;512.0;0.0;0.0;1.0,church,church
00032.png,-0.24271161420795528;-0.36008251635573574;-0.9007950120551789;0.450565827137527;0.7804880063953696;-0.4333923249076494;0.8591167020518486;-0.5110568004516746;-0.027192627082585075,21.95411203104684;16.19684234020827;38.7499605972866,699.4297855981051;0.0;384.0;0.0;699.4297855981051;512.0;0.0;0.0;1.0,church,church
00031.png,-0.36588892039824006;-0.34870757964187504;-0.8628605459922916;0.47519187565283727;0.727182319161915;-0.4953771855988497;0.8001987123479697;-0.59127734490559;-0.10036494486645786,16.44063542494422;19.744648685065826;39.50843317362864,2206.6242084953265;0.0;384.0;0.0;2206.6242084953265;512.0;0.0;0.0;1.0,church,church
00030.png,-0.15289241244917884;-0.4098557881484399;-0.8992453186626506;0.5829587232074288;0.6973570005891221;-0.4169560417666444;0.7979868653379172;-0.5879723179287988;0.13230841279979455,9.49799452007663;16.41946637001256;24.642354156911196,2219.728729335805;0.0;384.0;0.0;2219.728729335805;512.0;0.0;0.0;1.0,church,church
00060.png,-0.6431404484900696;-0.25919947187675496;-0.7205456247142186;0.2831897251716895;0.7937483157525327;-0.5383002793954323;0.7114590241701733;-0.550253800549191;-0.43708902057589594,6.836646823563145;2.042696878009575;8.193343017302677,2260.6773960232076;0.0;384.0;0.0;2260.6773960232076;512.0;0.0;0.0;1.0,church,church
00015.png,-0.2069055309929082;-0.38255313789821566;-0.9004683214465523;0.28748281704471434;0.8559808567551495;-0.4297096726544045;0.9351704289318488;-0.3477784777023285;-0.06712971993441452,43.05927425784515;13.957943970885921;59.74718702568946,2172.606130886347;0.0;384.0;0.0;2172.606130886347;512.0;0.0;0.0;1.0,church,church
00016.png,-0.2707526233809763;-0.31935052334885183;-0.9081344945376396;0.5458857117315702;0.7260941338671243;-0.41808623331923744;0.7929071866616147;-0.6089355893693233;-0.02226300383592439,24.055212694436616;30.519685902303948;56.6075603048043,394.1421163754665;0.0;384.0;0.0;394.1421163754665;512.0;0.0;0.0;1.0,church,church
00017.png,-0.6064146866287061;-0.27663277091175825;-0.7454767185490716;0.4015281566669397;0.702681427273693;-0.587378882126567;0.686320892327094;-0.6555250733742292;-0.3150404909421225,19.49089017724814;27.016549824235796;57.783059780753014,1380.0981119983494;0.0;384.0;0.0;1380.0981119983494;512.0;0.0;0.0;1.0,church,church
00018.png,-0.6018537100515358;-0.2936475757196423;-0.7426595538813052;0.4015424389161929;0.692573095236029;-0.5992546850083209;0.6903157114295153;-0.6588729839879333;-0.298915723113387,19.945332333212107;27.905416700537035;57.27640004402621,2221.2037023762787;0.0;384.0;0.0;2221.2037023762787;512.0;0.0;0.0;1.0,church,church
00019.png,-0.34724841336842527;-0.42675808882185046;-0.8350425576210073;0.37886284187071123;0.7507061823884157;-0.5412052981757101;0.8578353492732508;-0.5042992775613826;-0.09899874841788536,37.87641505639438;22.768965075593513;50.9292283648274,2239.883740900353;0.0;512.0;0.0;2239.883740900353;384.0;0.0;0.0;1.0,church,church
00020.png,-0.28221033480706903;-0.3171905070514739;-0.9053990883386791;0.446457217536406;0.7919134040042958;-0.4165922628517953;0.8491367851163514;-0.5217885997171248;-0.08187415567509526,23.32275369279679;23.67663297890061;60.14562103813676,739.1276210258532;0.0;384.0;0.0;739.1276210258532;512.0;0.0;0.0;1.0,church,church
00021.png,-0.2350573521076662;-0.31318134763313876;-0.9201442738586291;0.4379309143150044;0.8110132003837582;-0.38790991620544885;0.8677353026743565;-0.4941407009121847;-0.05348282149118466,15.653328089785836;15.925919308949593;42.44823961026051,741.0445473439818;0.0;384.0;0.0;741.0445473439818;512.0;0.0;0.0;1.0,church,church
00022.png,-0.07864462729574728;-0.3742899067439636;-0.9239708265454641;0.4665337694396627;0.8052661530639159;-0.3659134661392795;0.881000150153184;-0.4598407207275547;0.11128902457488932,23.17738313234632;15.358304284552187;36.06808664531816,397.3319425761461;0.0;512.0;0.0;397.3319425761461;384.0;0.0;0.0;1.0,church,church
00023.png,-0.40672422482176307;-0.35843893962307344;-0.8402957405015348;0.44977125044131533;0.7220441051682434;-0.525697757716586;0.7951611328652777;-0.5917548789437037;-0.13245729888054836,29.847929814419775;24.895356250706087;51.008302586069846,697.0151314992314;0.0;384.0;0.0;697.0151314992314;512.0;0.0;0.0;1.0,church,church
00024.png,0.16040734290359437;-0.37042253909724165;-0.9149079881995573;0.3866750240590491;0.8764075573339021;-0.2870404487471355;0.9081585269717741;-0.30772867265949666;0.2838153517900007,39.352419363363325;8.660353454832865;30.034651052873688,1408.2245532435304;0.0;384.0;0.0;1408.2245532435304;512.0;0.0;0.0;1.0,church,church
00025.png,0.22047124127885132;-0.42278444543329113;-0.879002698783472;0.3559936047692612;0.8738902822690814;-0.3310352366728539;0.9081084655107836;-0.2399355898055347;0.34317623404356046,41.39147573297934;8.927734297029069;26.79484782691043,2237.5516569621213;0.0;384.0;0.0;2237.5516569621213;512.0;0.0;0.0;1.0,church,church
00026.png,-0.213956796310673;-0.31963368565978323;-0.9230692261710477;0.558217409183276;0.7354549911266343;-0.3840563501774622;0.8016332162511636;-0.5974447782167532;0.021069494164556613,13.504786954266688;17.584906328725275;31.10207197839917,2182.8487847698148;0.0;384.0;0.0;2182.8487847698148;512.0;0.0;0.0;1.0,church,church
00027.png,0.26282871222956894;-0.434548124580329;-0.8614458749401877;0.4456419234238468;0.8465680516299334;-0.2910769830244098;0.8557595130145155;-0.30739300802591;0.41615525288279387,45.0020801464846;11.651709556514668;23.830370111612368,1378.3320841184595;0.0;512.0;0.0;1378.3320841184595;384.0;0.0;0.0;1.0,church,church
00028.png,-0.11163328233667058;-0.3999331947820589;-0.9097205340026998;0.603900157896511;0.6997130640034667;-0.3817148508447763;0.7892037820280075;-0.5919924558423836;0.1634084534483855,46.01726022272898;25.30753566270425;37.846635889883736,399.5103518330974;0.0;512.0;0.0;399.5103518330974;384.0;0.0;0.0;1.0,church,church
00029.png,-0.4042064816342321;-0.36747378532893726;-0.8376038068806143;0.3340501441032656;0.7931815862518198;-0.5091890341078001;0.8514855380037073;-0.4856191803533598;-0.19785446733260326,17.669739959299047;15.293305078153107;46.93542741453161,1396.7137178462945;0.0;384.0;0.0;1396.7137178462945;512.0;0.0;0.0;1.0,church,church
00061.png,0.8503545144812302;-0.24795979234812945;-0.46412621244664015;0.2824710081482502;0.9592625647325103;0.005045934850729586;0.4439677119533609;-0.13539303261792746;0.8857547050179403,-13.136396356626534;10.479471830606656;20.946541699924033,757.5343175196515;0.0;384.0;0.0;757.5343175196515;512.0;0.0;0.0;1.0,church,church
